"Appendix 3. Upper 25% quantile of Evolutionary Distinctiveness across 9,755 lepidosaur species and respective threat status according to the IUCN Red List.",,,,
,,,,
Infraorder,species,status,x,
Lacertoidea,Algyroides_moreoticus,NT,24.64654133,
Lacertoidea,Algyroides_nigropunctatus,LC,24.64654133,
Lacertoidea,Alopoglossus_buckleyi,UA,18.34395867,
Lacertoidea,Alopoglossus_festae,UA,18.94242366,
Lacertoidea,Alopoglossus_viridiceps,UA,18.82582545,
Lacertoidea,Amapasaurus_tetradactylus,LC,22.16717354,
Lacertoidea,Ameiva_ameiva,UA,15.97620758,
Lacertoidea,Ameiva_auberi,UA,16.24891159,
Lacertoidea,Ameiva_chrysolaema,LC,21.92965882,
Lacertoidea,Ameiva_dorsalis,UA,15.9958418,
Lacertoidea,Ameiva_exsul,UA,18.63354559,
Lacertoidea,Ameiva_polops,CR,17.23522802,
Lacertoidea,Ameiva_taeniura,UA,18.00955313,
Lacertoidea,Ameiva_wetmorei,UA,17.48534301,
Lacertoidea,Amphisbaena_anaemariae,UA,15.89502646,
Lacertoidea,Amphisbaena_anomala,UA,18.26809566,
Lacertoidea,Amphisbaena_brasiliana,UA,16.92393438,
Lacertoidea,Amphisbaena_caiari,UA,22.65811321,
Lacertoidea,Amphisbaena_cuiabana,UA,16.10477968,
Lacertoidea,Amphisbaena_cunhai,UA,18.46642628,
Lacertoidea,Amphisbaena_fuliginosa,UA,16.67070655,
Lacertoidea,Amphisbaena_hastata,UA,17.01466974,
Lacertoidea,Amphisbaena_manni,UA,15.65897022,
Lacertoidea,Amphisbaena_mertensii,UA,17.56803069,
Lacertoidea,Amphisbaena_mitchelli,UA,15.64339735,
Lacertoidea,Amphisbaena_schmidti,NT,16.14485305,
Lacertoidea,Anatololacerta_budaki,UA,17.00505117,
Lacertoidea,Anatololacerta_pelasgiana,UA,18.7429353,
Lacertoidea,Apathya_cappadocica,LC,27.9213201,
Lacertoidea,Apathya_yassujica,LC,27.9213201,
Lacertoidea,Archaeolacerta_bedriagae,NT,34.76898835,
Lacertoidea,Arthrosaura_kockii,LC,22.03449702,
Lacertoidea,Arthrosaura_montigena,UA,16.39733232,
Lacertoidea,Arthrosaura_reticulata,UA,19.77245038,
Lacertoidea,Arthrosaura_synaptolepis,LC,17.12432245,
Lacertoidea,Arthrosaura_testigensis,UA,16.98282438,
Lacertoidea,Arthrosaura_tyleri,UA,16.70025206,
Lacertoidea,Arthrosaura_versteegii,UA,18.25820637,
Lacertoidea,Aspidoscelis_guttata,LC,16.98137826,
Lacertoidea,Aspidoscelis_uniparens,LC,16.00664643,
Lacertoidea,Atlantolacerta_andreanskyi,NT,61.13604907,
Lacertoidea,Aurivela_longicauda,UA,25.78038311,
Lacertoidea,Aurivela_tergolaevigata,UA,25.78038311,
Lacertoidea,Australolacerta_australis,LC,48.83749591,
Lacertoidea,Bachia_bresslaui,VU,31.06424101,
Lacertoidea,Bachia_cacerensis,UA,22.11548506,
Lacertoidea,Bachia_didactyla,UA,17.44939478,
Lacertoidea,Bachia_dorbignyi,UA,25.63810105,
Lacertoidea,Bachia_flavescens,LC,34.03231485,
Lacertoidea,Bachia_geralista,UA,18.50556403,
Lacertoidea,Bachia_guianensis,UA,21.1613406,
Lacertoidea,Bachia_micromela,UA,19.94743005,
Lacertoidea,Bachia_oxyrhina,UA,19.62706756,
Lacertoidea,Bachia_pallidiceps,UA,20.9443102,
Lacertoidea,Bachia_panoplia,LC,15.93834702,
Lacertoidea,Bachia_psamophila,UA,19.81800408,
Lacertoidea,Bachia_pyburni,UA,18.5124748,
Lacertoidea,Bachia_scaea,UA,15.83090017,
Lacertoidea,Bachia_talpa,UA,18.60788283,
Lacertoidea,Bachia_trisanale,DD,16.46814253,
Lacertoidea,Baikia_africana,DD,22.40109175,
Lacertoidea,Bipes_biporus,LC,54.35705676,
Lacertoidea,Bipes_canaliculatus,LC,54.35705676,
Lacertoidea,Bipes_tridactylus,LC,63.15650151,
Lacertoidea,Blanus_alexandri,UA,27.92561283,
Lacertoidea,Blanus_aporus,UA,23.4459194,
Lacertoidea,Blanus_cinereus,LC,25.80344575,
Lacertoidea,Blanus_mariae,UA,25.80344575,
Lacertoidea,Blanus_mettetali,LC,25.36295811,
Lacertoidea,Blanus_strauchi,LC,23.4459194,
Lacertoidea,Blanus_tingitanus,LC,25.36295811,
Lacertoidea,Cadea_blanoides,UA,57.67186171,
Lacertoidea,Cadea_palirostrata,UA,57.67186171,
Lacertoidea,Callopistes_flavipunctatus,UA,49.80635434,
Lacertoidea,Callopistes_maculatus,DD,49.80635434,
Lacertoidea,Caparaonia_itaiquara,UA,18.03620759,
Lacertoidea,Chirindia_ewerbecki,UA,18.43942948,
Lacertoidea,Chirindia_langi,UA,19.8900661,
Lacertoidea,Chirindia_mpwapwaensis,DD,18.54989344,
Lacertoidea,Chirindia_rondoensis,UA,19.99503712,
Lacertoidea,Chirindia_swynnertoni,UA,18.62797039,
Lacertoidea,Colobodactylus_daLCyanus,DD,17.17856464,
Lacertoidea,Colobodactylus_taunayi,UA,17.17856464,
Lacertoidea,Colobosaura_modesta,UA,20.80321892,
Lacertoidea,Colobosauroides_carvalhoi,UA,16.02861873,
Lacertoidea,Colobosauroides_cearensis,UA,16.02861873,
Lacertoidea,Congolacerta_asukului,UA,31.92218933,
Lacertoidea,Congolacerta_vauereselli,LC,31.92218933,
Lacertoidea,Crocodilurus_amazonicus,LC,29.97286474,
Lacertoidea,Dalmatolacerta_oxycephala,LC,37.85661651,
Lacertoidea,Dicrodon_guttulatum,UA,25.24202058,
Lacertoidea,Dicrodon_heterolepis,UA,25.2477571,
Lacertoidea,Dicrodon_holmbergi,UA,26.41130281,
Lacertoidea,Dinarolacerta_montenegrina,LC,15.71799836,
Lacertoidea,Dinarolacerta_mosorensis,VU,15.71799836,
Lacertoidea,Diplometopon_zarudnyi,LC,32.20378416,
Lacertoidea,Dracaena_guianensis,UA,24.81658887,
Lacertoidea,Dracaena_paraguayensis,UA,24.81658887,
Lacertoidea,Ecpleopus_gaudichaudii,UA,36.92963047,
Lacertoidea,Eremias_arguta,UA,22.17225782,
Lacertoidea,Eremias_intermedia,UA,19.34710817,
Lacertoidea,Eremias_lalezharica,LC,16.92068557,
Lacertoidea,Eremias_montanus,LC,17.12064138,
Lacertoidea,Eremias_papenfussi,UA,16.24876989,
Lacertoidea,Eremias_strauchi,LC,16.57927785,
Lacertoidea,Eremias_velox,UA,22.08350399,
Lacertoidea,Eremias_vermiculata,UA,31.40646229,
Lacertoidea,Gallotia_atlantica,LC,18.07800602,
Lacertoidea,Gallotia_stehlini,LC,21.76839904,
Lacertoidea,Gastropholis_echinata,UA,20.71274678,
Lacertoidea,Gastropholis_prasina,NT,21.90419719,
Lacertoidea,Gastropholis_tropidopholis,UA,18.63378759,
Lacertoidea,Gastropholis_vittata,UA,19.65701408,
Lacertoidea,Geocalamus_acutus,UA,18.17677171,
Lacertoidea,Geocalamus_modestus,UA,18.17677171,
Lacertoidea,Gymnophthalmus_vanzoi,DD,18.08553152,
Lacertoidea,Heliobolus_lugubris,UA,19.51424973,
Lacertoidea,Heliobolus_neumanni,UA,18.77930801,
Lacertoidea,Heliobolus_nitidus,UA,19.7788577,
Lacertoidea,Heliobolus_spekii,UA,24.27356206,
Lacertoidea,Hellenolacerta_graeca,NT,37.85661651,
Lacertoidea,Holaspis_guentheri,UA,32.48857766,
Lacertoidea,Holaspis_laevis,UA,32.48857766,
Lacertoidea,HoLCosus_anomalus,UA,18.2472951,
Lacertoidea,HoLCosus_bridgesii,UA,18.38973788,
Lacertoidea,HoLCosus_chaitzami,DD,18.36758028,
Lacertoidea,HoLCosus_leptophrys,UA,16.45549486,
Lacertoidea,HoLCosus_niceforoi,UA,18.15210488,
Lacertoidea,HoLCosus_orcesi,UA,18.149667,
Lacertoidea,HoLCosus_septemlineatus,UA,18.24167437,
Lacertoidea,HoLCosus_undulatus,LC,21.18366658,
Lacertoidea,Iberolacerta_horvathi,NT,21.06242623,
Lacertoidea,Ichnotropis_bivittata,UA,20.71779837,
Lacertoidea,Ichnotropis_capensis,UA,22.31717369,
Lacertoidea,Ichnotropis_chapini,UA,19.97450782,
Lacertoidea,Ichnotropis_grandiceps,DD,20.08227474,
Lacertoidea,Ichnotropis_microlepidota,UA,19.8805772,
Lacertoidea,Ichnotropis_tanganicana,DD,21.25010957,
Lacertoidea,Iphisa_elegans,UA,20.84167592,
Lacertoidea,Iranolacerta_brandtii,DD,17.66591779,
Lacertoidea,Iranolacerta_zagrosica,LC,17.66591779,
Lacertoidea,Kaieteurosaurus_hindsi,UA,27.35447327,
Lacertoidea,Kentropyx_altamazonica,UA,18.08369799,
Lacertoidea,Kentropyx_caLCarata,UA,19.43539089,
Lacertoidea,Kentropyx_pelviceps,UA,19.20394011,
Lacertoidea,Lacerta_agilis,LC,17.71401777,
Lacertoidea,Lacerta_schreiberi,NT,19.34005618,
Lacertoidea,Lacerta_strigata,LC,19.74379604,
Lacertoidea,Lacerta_viridis,LC,16.90687889,
Lacertoidea,Latastia_boscai,UA,17.71931816,
Lacertoidea,Latastia_caeruleopunctata,UA,16.21324132,
Lacertoidea,Latastia_johnstonii,UA,17.03196565,
Lacertoidea,Latastia_longicaudata,UA,17.06639459,
Lacertoidea,Latastia_ornata,DD,18.14544285,
Lacertoidea,Latastia_taylori,UA,16.09198316,
Lacertoidea,Leposoma_annectans,UA,16.86986157,
Lacertoidea,Leposoma_baturitensis,UA,27.63243889,
Lacertoidea,Leposoma_guianense,UA,16.4562506,
Lacertoidea,Leposoma_nanodactylus,UA,21.66530068,
Lacertoidea,Leposoma_osvaldoi,UA,16.3630438,
Lacertoidea,Leposoma_parietale,LC,16.27479882,
Lacertoidea,Leposoma_puk,UA,19.60076872,
Lacertoidea,Leposoma_scincoides,UA,16.86986157,
Lacertoidea,Leposoma_sinepollex,UA,21.66530068,
Lacertoidea,Leposoma_southi,UA,20.4198212,
Lacertoidea,Loveridgea_ionidesii,LC,16.55820349,
Lacertoidea,Loveridgea_phylofiniens,DD,16.55820349,
Lacertoidea,Marinussaurus_curupira,UA,28.84900726,
Lacertoidea,Medopheos_edracanthus,UA,36.19378322,
Lacertoidea,Meroles_anchietae,UA,26.94708177,
Lacertoidea,Meroles_ctenodactylus,UA,26.94708177,
Lacertoidea,Meroles_cuneirostris,UA,25.73744701,
Lacertoidea,Meroles_knoxii,UA,29.1925561,
Lacertoidea,Meroles_micropholidotus,UA,25.73744701,
Lacertoidea,Meroles_reticulatus,UA,35.65729447,
Lacertoidea,Meroles_squamulosa,UA,31.95309083,
Lacertoidea,Meroles_suborbitalis,UA,29.1925561,
Lacertoidea,Mesalina_adramitana,LC,15.75966801,
Lacertoidea,Mesalina_bahaeldini,LC,16.32781461,
Lacertoidea,Mesalina_balfouri,LC,16.45213881,
Lacertoidea,Mesalina_brevirostris,LC,18.94031397,
Lacertoidea,Mesalina_guttulata,UA,16.32781461,
Lacertoidea,Mesalina_kuri,LC,17.56385275,
Lacertoidea,Mesalina_martini,UA,22.33160422,
Lacertoidea,Mesalina_olivieri,UA,15.68439607,
Lacertoidea,Mesalina_rubropunctata,UA,18.19031279,
Lacertoidea,Mesalina_simoni,LC,16.53972308,
Lacertoidea,Mesalina_watsonana,UA,18.75302851,
Lacertoidea,Mesobaena_huebneri,UA,16.15575757,
Lacertoidea,Mesobaena_rhachicephala,UA,16.15575757,
Lacertoidea,Micrablepharus_atticolus,UA,19.56621306,
Lacertoidea,Micrablepharus_maximiliani,UA,19.56621306,
Lacertoidea,Nothobachia_ablephara,UA,21.37964618,
Lacertoidea,Nucras_boulengeri,UA,39.57337296,
Lacertoidea,Nucras_holubi,UA,17.29013054,
Lacertoidea,Nucras_intertexta,UA,20.86803628,
Lacertoidea,Nucras_lalandii,UA,22.12806832,
Lacertoidea,Nucras_livida,UA,15.65985774,
Lacertoidea,Nucras_ornata,UA,19.59695519,
Lacertoidea,Omanosaura_cyanura,LC,42.72301117,
Lacertoidea,Omanosaura_jayakari,LC,42.72301117,
Lacertoidea,Ophisops_beddomei,LC,18.78381267,
Lacertoidea,Ophisops_elbaensis,DD,19.64326184,
Lacertoidea,Ophisops_elegans,UA,18.40710898,
Lacertoidea,Ophisops_jerdonii,LC,28.92275566,
Lacertoidea,Ophisops_leschenaultii,UA,18.53394713,
Lacertoidea,Ophisops_microlepis,LC,20.20851802,
Lacertoidea,Ophisops_minor,UA,19.39992265,
Lacertoidea,Ophisops_occidentalis,LC,18.95241752,
Lacertoidea,Pachycalamus_brevis,DD,32.89393561,
Lacertoidea,Pantepuisaurus_rodriguesi,UA,27.35447327,
Lacertoidea,Parvilacerta_fraasii,EN,22.25437019,
Lacertoidea,Parvilacerta_parva,LC,22.25437019,
Lacertoidea,Pedioplanis_benguellensis,UA,19.68977751,
Lacertoidea,Pedioplanis_breviceps,UA,28.31818604,
Lacertoidea,Pedioplanis_burchelli,UA,29.6735583,
Lacertoidea,Pedioplanis_husabensis,UA,17.25580954,
Lacertoidea,Pedioplanis_laticeps,LC,29.6735583,
Lacertoidea,Pedioplanis_lineoocellata,UA,30.42194211,
Lacertoidea,Pedioplanis_namaquensis,UA,23.04472858,
Lacertoidea,Philochortus_hardeggeri,UA,15.73828819,
Lacertoidea,Philochortus_intermedius,UA,16.82194844,
Lacertoidea,Philochortus_phillipsi,UA,16.31850943,
Lacertoidea,Philochortus_spinalis,UA,16.61226537,
Lacertoidea,Phoenicolacerta_cyanisparsa,LC,15.98431894,
Lacertoidea,Phoenicolacerta_kulzeri,EN,25.97972217,
Lacertoidea,Phoenicolacerta_laevis,LC,17.73065697,
Lacertoidea,Phoenicolacerta_troodica,LC,15.98431894,
Lacertoidea,Podarcis_filfolensis,LC,18.38968371,
Lacertoidea,Poromera_fordii,UA,53.3915786,
Lacertoidea,Psammodromus_algirus,LC,27.54650943,
Lacertoidea,Psammodromus_blanci,NT,24.77443018,
Lacertoidea,Psammodromus_hispanicus,LC,19.74202009,
Lacertoidea,Psammodromus_microdactylus,EN,20.14075523,
Lacertoidea,Psammodromus_occidentalis,UA,20.05262165,
Lacertoidea,Pseuderemias_septemstriata,UA,15.6666516,
Lacertoidea,Psilophthalmus_paeminosus,VU,24.55734763,
Lacertoidea,Ptychoglossus_bicolor,VU,16.08439567,
Lacertoidea,Ptychoglossus_gorgonae,UA,16.54014143,
Lacertoidea,Ptychoglossus_plicatus,UA,16.33653749,
Lacertoidea,Ptychoglossus_vallensis,UA,15.6920943,
Lacertoidea,Rhachisaurus_brachylepis,UA,56.68249296,
Lacertoidea,Rhineura_floridana,LC,130.3198846,
Lacertoidea,Riolama_leucosticta,UA,28.10707274,
Lacertoidea,Riolama_luridiventris,UA,28.37685093,
Lacertoidea,Riolama_uzzelli,UA,29.20828867,
Lacertoidea,Salvator_duseni,UA,20.2485197,
Lacertoidea,Salvator_merianae,LC,24.07205201,
Lacertoidea,Salvator_rufescens,UA,20.2485197,
Lacertoidea,Scelarcis_perspicillata,LC,30.53843425,
Lacertoidea,Scriptosaura_catimbau,UA,18.23944078,
Lacertoidea,Stenolepis_ridleyi,UA,19.1927663,
Lacertoidea,Takydromus_amurensis,UA,21.17924396,
Lacertoidea,Takydromus_kuehnei,LC,26.14171486,
Lacertoidea,Takydromus_sauteri,UA,21.13687584,
Lacertoidea,Takydromus_sexlineatus,LC,26.29597334,
Lacertoidea,Takydromus_smaragdinus,UA,26.51679303,
Lacertoidea,Takydromus_tachydromoides,UA,20.69071819,
Lacertoidea,Teira_dugesii,LC,30.53843425,
Lacertoidea,Teius_oculatus,UA,24.91469883,
Lacertoidea,Teius_suquiensis,UA,24.60456876,
Lacertoidea,Teius_teyou,UA,25.69903892,
Lacertoidea,Timon_lepidus,NT,21.62930389,
Lacertoidea,Timon_pater,LC,17.26405731,
Lacertoidea,Timon_princeps,LC,26.17522044,
Lacertoidea,Timon_tangitanus,LC,17.26405731,
Lacertoidea,Tretioscincus_agilis,UA,18.24509362,
Lacertoidea,Tretioscincus_bifasciatus,UA,16.49647261,
Lacertoidea,Tretioscincus_oriximinensis,UA,18.41968577,
Lacertoidea,Trogonophis_wiegmanni,LC,42.80215517,
Lacertoidea,Tropidosaura_cottrelli,NT,26.44704932,
Lacertoidea,Tropidosaura_essexi,UA,26.44704932,
Lacertoidea,Tropidosaura_gularis,UA,29.35620491,
Lacertoidea,Tropidosaura_montana,UA,29.35620491,
Lacertoidea,Tupinambis_longilineus,UA,19.32591663,
Lacertoidea,Tupinambis_palustris,UA,21.71258691,
Lacertoidea,Tupinambis_quadrilineatus,UA,19.42691403,
Lacertoidea,Tupinambis_teguixin,UA,23.16089723,
Lacertoidea,Vhembelacerta_rupicola,NT,51.25354648,
Lacertoidea,Zootoca_vivipara,LC,34.76898835,
Lacertoidea,Zygaspis_kafuensis,DD,16.12452609,
Lacertoidea,Zygaspis_nigra,LC,15.78536593,
Lacertoidea,Zygaspis_quadrifrons,UA,16.23149415,
Lacertoidea,Zygaspis_vandami,UA,16.52603223,
Rhynchocephalia,Sphenodon_punctatus,LC,242.8516215,
Scincoidea,Acontias_gariepensis,UA,16.38247059,
Scincoidea,Acontias_namaquensis,UA,25.22485352,
Scincoidea,Amphiglossus_anosyensis,VU,16.38495146,
Scincoidea,Amphiglossus_crenni,LC,16.59683017,
Scincoidea,Amphiglossus_meva,DD,19.75109774,
Scincoidea,Androngo_trivittatus,LC,18.50079608,
Scincoidea,Anomalopus_brevicollis,LC,16.13066698,
Scincoidea,Anomalopus_gowi,LC,16.13066698,
Scincoidea,Anomalopus_leuckartii,UA,15.71362215,
Scincoidea,Anomalopus_mackayi,VU,15.71362215,
Scincoidea,Anomalopus_pluto,UA,27.11999588,
Scincoidea,Anomalopus_swansoni,UA,22.23837237,
Scincoidea,Anomalopus_verreauxi,UA,16.67911392,
Scincoidea,Ateuchosaurus_chinensis,UA,27.51069883,
Scincoidea,Ateuchosaurus_pellopleurus,UA,27.51069883,
Scincoidea,Barkudia_insularis,CR,18.25848523,
Scincoidea,Barkudia_melanosticta,DD,18.25848523,
Scincoidea,Brachymeles_apus,UA,54.7245812,
Scincoidea,Brachymeles_bicolor,NT,18.50938216,
Scincoidea,Brachymeles_boholensis,UA,16.52424706,
Scincoidea,Brachymeles_bonitae,LC,16.31642399,
Scincoidea,Brachymeles_cebuensis,CR,16.34834386,
Scincoidea,Brachymeles_libayani,UA,16.34834386,
Scincoidea,Brachymeles_miriamae,UA,48.0599134,
Scincoidea,Brachymeles_talinis,LC,15.68405509,
Scincoidea,Brachymeles_tridactylus,LC,16.21238503,
Scincoidea,Broadleysaurus_major,UA,50.24402786,
Scincoidea,Calyptotis_temporalis,UA,20.669355,
Scincoidea,Chabanaudia_boulengeri,UA,23.9775229,
Scincoidea,ChaLCidoseps_thwaitesi,UA,20.618951,
Scincoidea,Chamaesaura_aenea,UA,19.08728013,
Scincoidea,Chamaesaura_anguina,UA,18.98517776,
Scincoidea,Chamaesaura_macrolepis,UA,17.09264839,
Scincoidea,Chamaesaura_miopropus,UA,16.68353496,
Scincoidea,Chamaesaura_tenuior,UA,19.53979721,
Scincoidea,Coeranoscincus_frontalis,UA,18.09488001,
Scincoidea,Coeranoscincus_reticulatus,NT,17.79779668,
Scincoidea,Concinnia_amplus,UA,21.07432366,
Scincoidea,Concinnia_frerei,UA,24.44100497,
Scincoidea,Concinnia_queenslandiae,UA,21.58337005,
Scincoidea,Concinnia_tenuis,UA,17.58410443,
Scincoidea,Cordylosaurus_subtessellatus,LC,40.75386798,
Scincoidea,Cordylus_jonesii,UA,16.49446001,
Scincoidea,Cordylus_machadoi,UA,20.64813012,
Scincoidea,Cordylus_macropholis,UA,18.80145219,
Scincoidea,Cordylus_mclachlani,VU,16.70070189,
Scincoidea,Cordylus_niger,UA,15.73724351,
Scincoidea,Cordylus_rhodesianus,UA,16.51385753,
Scincoidea,Cordylus_vittifer,UA,17.89585514,
Scincoidea,Corucia_zebrata,UA,23.90496942,
Scincoidea,Cricosaura_typica,UA,87.56315044,
Scincoidea,Ctenotus_allotropis,LC,15.86000865,
Scincoidea,Ctenotus_brooksi,UA,20.27572482,
Scincoidea,Ctenotus_calurus,UA,17.93758572,
Scincoidea,Ctenotus_catenifer,UA,18.28787645,
Scincoidea,Ctenotus_delli,UA,18.28787645,
Scincoidea,Ctenotus_impar,UA,20.23078753,
Scincoidea,Ctenotus_rubicundus,UA,20.33779612,
Scincoidea,Ctenotus_schomburgkii,UA,15.65507684,
Scincoidea,Ctenotus_storri,UA,17.73303396,
Scincoidea,Ctenotus_vertebralis,UA,15.85175674,
Scincoidea,Dasia_olivacea,LC,19.50977903,
Scincoidea,Dasia_vittata,UA,18.01435976,
Scincoidea,Emoia_concolor,NT,18.25366009,
Scincoidea,Emoia_loyaltiensis,VU,19.67900319,
Scincoidea,Emoia_tongana,LC,18.25366009,
Scincoidea,Eulamprus_leuraensis,EN,16.38186964,
Scincoidea,Eulamprus_quoyii,UA,16.38186964,
Scincoidea,Eumeces_algeriensis,LC,20.71385975,
Scincoidea,Eumeces_blythianus,UA,17.22633383,
Scincoidea,Eumeces_cholistanensis,UA,17.87283313,
Scincoidea,Eumeces_indothalensis,UA,17.70084979,
Scincoidea,Eumeces_schneideri,UA,20.08812381,
Scincoidea,Eumecia_anchietae,UA,15.91615393,
Scincoidea,Eumecia_johnstoni,UA,15.91615393,
Scincoidea,Eurylepis_poonaensis,EN,25.27472322,
Scincoidea,Eurylepis_taeniolata,UA,25.27472322,
Scincoidea,Eutropis_bibronii,LC,23.51555729,
Scincoidea,Eutropis_carinata,LC,18.30302332,
Scincoidea,Eutropis_clivicola,EN,20.34947269,
Scincoidea,Eutropis_dissimilis,UA,25.69727029,
Scincoidea,Eutropis_longicaudata,UA,24.41316888,
Scincoidea,Eutropis_macularia,UA,21.60639068,
Scincoidea,Eutropis_madaraszi,UA,19.92626971,
Scincoidea,Eutropis_multifasciata,UA,19.75677494,
Scincoidea,Eutropis_novemcarinata,LC,28.03727082,
Scincoidea,Eutropis_quadricarinata,UA,20.49499668,
Scincoidea,Eutropis_rugifera,UA,24.69225783,
Scincoidea,Eutropis_tytleri,UA,24.26073251,
Scincoidea,Fojia_bumui,UA,18.87330309,
Scincoidea,Gerrhosaurus_auritus,UA,22.67212887,
Scincoidea,Gerrhosaurus_bulsi,UA,21.00579558,
Scincoidea,Gerrhosaurus_flavigularis,UA,19.61554364,
Scincoidea,Gerrhosaurus_multilineatus,UA,21.94226209,
Scincoidea,Gerrhosaurus_nigrolineatus,UA,19.5025971,
Scincoidea,Gerrhosaurus_skoogi,LC,33.00766544,
Scincoidea,Gerrhosaurus_typicus,NT,32.36471402,
Scincoidea,Glaphyromorphus_crassicaudus,LC,19.05510805,
Scincoidea,Glaphyromorphus_darwiniensis,UA,23.46073745,
Scincoidea,Glaphyromorphus_mjobergi,UA,21.39985935,
Scincoidea,Glaphyromorphus_nyanchupinta,UA,16.33847209,
Scincoidea,Glaphyromorphus_pumilus,UA,18.255467,
Scincoidea,Glaphyromorphus_punctulatus,UA,18.87055438,
Scincoidea,Gongylomorphus_bojerii,UA,37.78246493,
Scincoidea,Haackgreerius_miopus,UA,17.72587953,
Scincoidea,Hakaria_simonyi,NT,39.55709079,
Scincoidea,Harrisoniascincus_zia,UA,17.72208581,
Scincoidea,Hemicordylus_capensis,UA,22.92267023,
Scincoidea,Hemicordylus_nebulosus,VU,22.92267023,
Scincoidea,Hemiergis_gracilipes,UA,17.23210069,
Scincoidea,Hemiergis_initialis,UA,17.24515511,
Scincoidea,Hemiergis_millewae,UA,16.02868979,
Scincoidea,Insulasaurus_arborens,DD,25.23494037,
Scincoidea,Insulasaurus_traanorum,UA,22.16569832,
Scincoidea,Insulasaurus_victoria,NT,23.49352842,
Scincoidea,Insulasaurus_wrighti,DD,22.16569832,
Scincoidea,Isopachys_anguinoides,LC,19.95303213,
Scincoidea,Isopachys_borealis,UA,20.32173876,
Scincoidea,Isopachys_gyldenstolpei,DD,18.0753907,
Scincoidea,Isopachys_roulei,DD,19.64172663,
Scincoidea,Janetaescincus_braueri,EN,21.85605089,
Scincoidea,Janetaescincus_veseyfitzgeraldi,EN,21.85605089,
Scincoidea,Jarujinia_bipedalis,UA,24.95997101,
Scincoidea,Kaestlea_beddomii,LC,19.73305307,
Scincoidea,Kaestlea_bilineata,LC,19.55084052,
Scincoidea,Kaestlea_laterimaculata,VU,19.52766014,
Scincoidea,Kaestlea_palnica,DD,19.37087608,
Scincoidea,Kaestlea_travancorica,LC,18.21364092,
Scincoidea,Karusasaurus_jordani,UA,22.93591823,
Scincoidea,Karusasaurus_polyzonus,UA,22.93591823,
Scincoidea,Lamprolepis_smaragdina,UA,17.85034961,
Scincoidea,Larutia_larutensis,UA,15.73467456,
Scincoidea,Larutia_nubisilvicola,UA,15.71831903,
Scincoidea,Larutia_penangensis,UA,16.17128225,
Scincoidea,Larutia_puehensis,UA,16.66994965,
Scincoidea,Larutia_seribuatensis,UA,17.66422534,
Scincoidea,Larutia_trifasciata,UA,16.76062447,
Scincoidea,Lepidophyma_pajapanensis,LC,16.11988692,
Scincoidea,Leptoseps_osellai,UA,16.69898477,
Scincoidea,Leptoseps_poilani,UA,16.69898477,
Scincoidea,Lerista_dorsalis,UA,17.19800652,
Scincoidea,Lerista_kalumburu,UA,16.934578,
Scincoidea,Liopholis_puLChra,UA,16.41429197,
Scincoidea,Lipinia_noctua,UA,25.66420368,
Scincoidea,Lipinia_relicta,UA,33.79438675,
Scincoidea,Lipinia_vittigera,UA,35.85756882,
Scincoidea,Lissolepis_coventryi,UA,18.22775908,
Scincoidea,Madascincus_ankodabensis,DD,16.30701685,
Scincoidea,Madascincus_igneocaudatus,LC,25.07011949,
Scincoidea,Madascincus_melanopleura,LC,28.4432107,
Scincoidea,Madascincus_minutus,LC,16.61913859,
Scincoidea,Madascincus_mouroundavae,LC,24.32555508,
Scincoidea,Madascincus_nanus,VU,27.16330039,
Scincoidea,Matobosaurus_maltzahni,UA,32.31808645,
Scincoidea,Matobosaurus_validus,UA,32.31808645,
Scincoidea,Melanoseps_emmrichi,EN,16.36816296,
Scincoidea,Melanoseps_longicauda,UA,17.67330973,
Scincoidea,Melanoseps_occidentalis,UA,20.21064694,
Scincoidea,Melanoseps_rondoensis,UA,17.06361408,
Scincoidea,Mesoscincus_altamirani,DD,21.07110483,
Scincoidea,Mesoscincus_managuae,LC,24.06714129,
Scincoidea,Mesoscincus_schwartzei,LC,25.16309532,
Scincoidea,Namazonurus_campbelli,DD,21.93946885,
Scincoidea,Namazonurus_lawrenci,NT,20.92509767,
Scincoidea,Namazonurus_namaquensis,UA,25.35482656,
Scincoidea,Namazonurus_peersi,UA,20.92509767,
Scincoidea,Namazonurus_pustulatus,UA,21.93946885,
Scincoidea,Nangura_spinosa,UA,22.55729072,
Scincoidea,Ninurta_coeruleopunctatus,UA,32.17411651,
Scincoidea,Notoscincus_butleri,UA,25.59056736,
Scincoidea,Notoscincus_ornatus,UA,25.59056736,
Scincoidea,Ophiomorus_latastii,DD,16.48872692,
Scincoidea,Ophiomorus_raithmai,LC,16.2622974,
Scincoidea,Ophioscincus_ophioscincus,UA,18.06228531,
Scincoidea,Ophioscincus_truncatus,UA,18.2115837,
Scincoidea,Otosaurus_cumingi,LC,38.23208055,
Scincoidea,Ouroborus_cataphractus,VU,28.16961364,
Scincoidea,Pamelaescincus_gardineri,LC,34.44001141,
Scincoidea,Papuascincus_morokanus,UA,16.1491559,
Scincoidea,Paracontias_hildebrandti,LC,17.40476907,
Scincoidea,Paracontias_kankana,VU,25.61338022,
Scincoidea,Paracontias_manify,DD,17.39449588,
Scincoidea,Paracontias_rothschildi,CR,21.19241902,
